สัปดาห์-value,สัปดาห์-alias,จังหวัด-value,จังหวัด-alias,AGG(ข้อมูล)-alias
42,42,%all%,%all%,0
42,42,อุดรธานี,อุดรธานี,0
39,39,%all%,%all%,1
39,39,ปทุมธานี,ปทุมธานี,1
35,35,%all%,%all%,0
35,35,ตาก,ตาก,0
34,34,%all%,%all%,0
34,34,เชียงใหม่,เชียงใหม่,0
32,32,%all%,%all%,0
32,32,อุบลราชธานี,อุบลราชธานี,0
32,32,สงขลา,สงขลา,0
32,32,ชลบุรี,ชลบุรี,0
27,27,%all%,%all%,0
27,27,ชลบุรี,ชลบุรี,0
20,20,%all%,%all%,1
20,20,สงขลา,สงขลา,0
20,20,บุรีรัมย์,บุรีรัมย์,1
%all%,%all%,%all%,%all%,2
%all%,%all%,เชียงใหม่,เชียงใหม่,0
%all%,%all%,อุบลราชธานี,อุบลราชธานี,0
%all%,%all%,อุดรธานี,อุดรธานี,0
%all%,%all%,สงขลา,สงขลา,0
%all%,%all%,ปทุมธานี,ปทุมธานี,1
%all%,%all%,บุรีรัมย์,บุรีรัมย์,1
%all%,%all%,ตาก,ตาก,0
%all%,%all%,ชลบุรี,ชลบุรี,0
