สัปดาห์-value,สัปดาห์-alias,จังหวัด-value,จังหวัด-alias,AGG(ข้อมูล)-alias
52,52,%all%,%all%,0
52,52,แม่ฮ่องสอน,แม่ฮ่องสอน,0
52,52,นครราชสีมา,นครราชสีมา,0
52,52,กาฬสินธุ์,กาฬสินธุ์,0
51,51,%all%,%all%,0
51,51,เพชรบูรณ์,เพชรบูรณ์,0
51,51,หนองคาย,หนองคาย,0
51,51,สกลนคร,สกลนคร,0
51,51,ศรีสะเกษ,ศรีสะเกษ,0
51,51,มหาสารคาม,มหาสารคาม,0
51,51,ขอนแก่น,ขอนแก่น,0
50,50,%all%,%all%,0
50,50,หนองคาย,หนองคาย,0
50,50,บุรีรัมย์,บุรีรัมย์,0
50,50,ชัยภูมิ,ชัยภูมิ,0
49,49,%all%,%all%,2
49,49,แพร่,แพร่,2
49,49,เพชรบูรณ์,เพชรบูรณ์,0
48,48,%all%,%all%,1
48,48,เพชรบูรณ์,เพชรบูรณ์,1
48,48,บุรีรัมย์,บุรีรัมย์,0
47,47,%all%,%all%,0
47,47,แพร่,แพร่,0
47,47,เพชรบูรณ์,เพชรบูรณ์,0
47,47,ศรีสะเกษ,ศรีสะเกษ,0
47,47,มหาสารคาม,มหาสารคาม,0
47,47,บุรีรัมย์,บุรีรัมย์,0
47,47,กาฬสินธุ์,กาฬสินธุ์,0
46,46,%all%,%all%,2
46,46,แพร่,แพร่,2
46,46,เลย,เลย,0
46,46,บุรีรัมย์,บุรีรัมย์,0
46,46,กาฬสินธุ์,กาฬสินธุ์,0
45,45,%all%,%all%,1
45,45,เพชรบูรณ์,เพชรบูรณ์,0
45,45,สุรินทร์,สุรินทร์,0
45,45,ศรีสะเกษ,ศรีสะเกษ,1
45,45,บุรีรัมย์,บุรีรัมย์,0
45,45,น่าน,น่าน,0
45,45,กาฬสินธุ์,กาฬสินธุ์,0
44,44,%all%,%all%,1
44,44,แพร่,แพร่,1
44,44,เพชรบูรณ์,เพชรบูรณ์,0
44,44,อุบลราชธานี,อุบลราชธานี,0
44,44,หนองคาย,หนองคาย,0
44,44,ลำปาง,ลำปาง,0
44,44,นครพนม,นครพนม,0
44,44,กาฬสินธุ์,กาฬสินธุ์,0
43,43,%all%,%all%,1
43,43,แพร่,แพร่,1
43,43,อุบลราชธานี,อุบลราชธานี,0
43,43,หนองบัวลำภู,หนองบัวลำภู,0
43,43,ลำปาง,ลำปาง,0
43,43,ชัยภูมิ,ชัยภูมิ,0
42,42,%all%,%all%,2
42,42,แพร่,แพร่,2
42,42,เลย,เลย,0
42,42,เพชรบูรณ์,เพชรบูรณ์,0
42,42,อุบลราชธานี,อุบลราชธานี,0
