สัปดาห์-value,สัปดาห์-alias,จังหวัด-value,จังหวัด-alias,AGG(ข้อมูล)-alias
3,3,%all%,%all%,%null%
3,3,อุทัยธานี,อุทัยธานี,%null%
3,3,อำนาจเจริญ,อำนาจเจริญ,%null%
3,3,สุโขทัย,สุโขทัย,%null%
3,3,สุรินทร์,สุรินทร์,%null%
3,3,สระแก้ว,สระแก้ว,%null%
3,3,ศรีสะเกษ,ศรีสะเกษ,%null%
3,3,ลำพูน,ลำพูน,%null%
3,3,พิจิตร,พิจิตร,%null%
3,3,ปราจีนบุรี,ปราจีนบุรี,%null%
3,3,นครราชสีมา,นครราชสีมา,%null%
3,3,ชลบุรี,ชลบุรี,%null%
3,3,จันทบุรี,จันทบุรี,%null%
3,3,กำแพงเพชร,กำแพงเพชร,%null%
2,2,%all%,%all%,0
2,2,เพชรบูรณ์,เพชรบูรณ์,0
2,2,อุตรดิตถ์,อุตรดิตถ์,0
2,2,สุโขทัย,สุโขทัย,0
2,2,ศรีสะเกษ,ศรีสะเกษ,0
2,2,มหาสารคาม,มหาสารคาม,0
2,2,พิจิตร,พิจิตร,0
2,2,พัทลุง,พัทลุง,0
2,2,บุรีรัมย์,บุรีรัมย์,0
2,2,นครสวรรค์,นครสวรรค์,0
2,2,นครราชสีมา,นครราชสีมา,0
2,2,ชัยภูมิ,ชัยภูมิ,0
2,2,กำแพงเพชร,กำแพงเพชร,0
1,1,%all%,%all%,0
1,1,แพร่,แพร่,0
1,1,เพชรบูรณ์,เพชรบูรณ์,0
1,1,เชียงใหม่,เชียงใหม่,0
1,1,อุทัยธานี,อุทัยธานี,0
1,1,อุตรดิตถ์,อุตรดิตถ์,0
1,1,สุรินทร์,สุรินทร์,0
1,1,สงขลา,สงขลา,0
1,1,สกลนคร,สกลนคร,0
1,1,ร้อยเอ็ด,ร้อยเอ็ด,0
1,1,ภูเก็ต,ภูเก็ต,0
1,1,พิษณุโลก,พิษณุโลก,0
1,1,พิจิตร,พิจิตร,0
1,1,พัทลุง,พัทลุง,0
1,1,บุรีรัมย์,บุรีรัมย์,0
1,1,นครสวรรค์,นครสวรรค์,0
1,1,นครราชสีมา,นครราชสีมา,0
1,1,ตาก,ตาก,0
1,1,ชัยภูมิ,ชัยภูมิ,0
1,1,กำแพงเพชร,กำแพงเพชร,0
%all%,%all%,%all%,%all%,0
%all%,%all%,แพร่,แพร่,0
%all%,%all%,เพชรบูรณ์,เพชรบูรณ์,0
%all%,%all%,เชียงใหม่,เชียงใหม่,0
%all%,%all%,อุทัยธานี,อุทัยธานี,0
%all%,%all%,อุตรดิตถ์,อุตรดิตถ์,0
%all%,%all%,อำนาจเจริญ,อำนาจเจริญ,%null%
%all%,%all%,สุโขทัย,สุโขทัย,0
%all%,%all%,สุรินทร์,สุรินทร์,0
%all%,%all%,สระแก้ว,สระแก้ว,%null%
%all%,%all%,สงขลา,สงขลา,0
%all%,%all%,สกลนคร,สกลนคร,0
%all%,%all%,ศรีสะเกษ,ศรีสะเกษ,0
%all%,%all%,ลำพูน,ลำพูน,%null%
%all%,%all%,ร้อยเอ็ด,ร้อยเอ็ด,0
%all%,%all%,มหาสารคาม,มหาสารคาม,0
%all%,%all%,ภูเก็ต,ภูเก็ต,0
%all%,%all%,พิษณุโลก,พิษณุโลก,0
%all%,%all%,พิจิตร,พิจิตร,0
%all%,%all%,พัทลุง,พัทลุง,0
%all%,%all%,ปราจีนบุรี,ปราจีนบุรี,%null%
%all%,%all%,บุรีรัมย์,บุรีรัมย์,0
%all%,%all%,นครสวรรค์,นครสวรรค์,0
%all%,%all%,นครราชสีมา,นครราชสีมา,0
%all%,%all%,ตาก,ตาก,0
%all%,%all%,ชัยภูมิ,ชัยภูมิ,0
%all%,%all%,ชลบุรี,ชลบุรี,%null%
%all%,%all%,จันทบุรี,จันทบุรี,%null%
%all%,%all%,กำแพงเพชร,กำแพงเพชร,0
