Areas,Count,Month,Type,Year,Disease
Chai Nat,0,Total,Deaths,2018,Anthrax
Kamphaeng Phet,0,Total,Deaths,2018,Anthrax
Nakhon Sawan,0,Total,Deaths,2018,Anthrax
Phichit,0,Total,Deaths,2018,Anthrax
Uthai Thani,0,Total,Deaths,2018,Anthrax
ZONE:04,0,Total,Deaths,2018,Anthrax
Ang Thong,0,Total,Deaths,2018,Anthrax
Lop Buri,0,Total,Deaths,2018,Anthrax
Nakhon Nayok,0,Total,Deaths,2018,Anthrax
Nonthaburi,0,Total,Deaths,2018,Anthrax
P.Nakhon S.Ayutthaya,0,Total,Deaths,2018,Anthrax
Pathum Thani,0,Total,Deaths,2018,Anthrax
Saraburi,0,Total,Deaths,2018,Anthrax
Sing Buri,0,Total,Deaths,2018,Anthrax
ZONE:05,0,Total,Deaths,2018,Anthrax
Kanchanaburi,0,Total,Deaths,2018,Anthrax
Nakhon Pathom,0,Total,Deaths,2018,Anthrax
Phetchaburi,0,Total,Deaths,2018,Anthrax
Prachuap Khiri Khan,0,Total,Deaths,2018,Anthrax
Ratchaburi,0,Total,Deaths,2018,Anthrax
Samut Sakhon,0,Total,Deaths,2018,Anthrax
Samut Songkhram,0,Total,Deaths,2018,Anthrax
Suphan Buri,0,Total,Deaths,2018,Anthrax
ZONE:06,0,Total,Deaths,2018,Anthrax
Chachoengsao,0,Total,Deaths,2018,Anthrax
Chanthaburi,0,Total,Deaths,2018,Anthrax
Chon Buri,0,Total,Deaths,2018,Anthrax
Prachin Buri,0,Total,Deaths,2018,Anthrax
Rayong,0,Total,Deaths,2018,Anthrax
Sa Kaeo,0,Total,Deaths,2018,Anthrax
Samut Prakan,0,Total,Deaths,2018,Anthrax
Trat,0,Total,Deaths,2018,Anthrax
ZONE:07,0,Total,Deaths,2018,Anthrax
Kalasin,0,Total,Deaths,2018,Anthrax
Khon Kaen,0,Total,Deaths,2018,Anthrax
Maha Sarakham,0,Total,Deaths,2018,Anthrax
Roi Et,0,Total,Deaths,2018,Anthrax
ZONE:08,0,Total,Deaths,2018,Anthrax
Bungkan,0,Total,Deaths,2018,Anthrax
Loei,0,Total,Deaths,2018,Anthrax
Nakhon Phanom,0,Total,Deaths,2018,Anthrax
Nong Bua Lam Phu,0,Total,Deaths,2018,Anthrax
Nong Khai,0,Total,Deaths,2018,Anthrax
Sakon Nakhon,0,Total,Deaths,2018,Anthrax
Udon Thani,0,Total,Deaths,2018,Anthrax
ZONE:09,0,Total,Deaths,2018,Anthrax
Buri Ram,0,Total,Deaths,2018,Anthrax
Chaiyaphum,0,Total,Deaths,2018,Anthrax
Nakhon Ratchasima,0,Total,Deaths,2018,Anthrax
Surin,0,Total,Deaths,2018,Anthrax
ZONE:10,0,Total,Deaths,2018,Anthrax
Amnat Charoen,0,Total,Deaths,2018,Anthrax
Mukdahan,0,Total,Deaths,2018,Anthrax
Si Sa Ket,0,Total,Deaths,2018,Anthrax
Ubon Ratchathani,0,Total,Deaths,2018,Anthrax
Yasothon,0,Total,Deaths,2018,Anthrax
ZONE:11,0,Total,Deaths,2018,Anthrax
Chumphon,0,Total,Deaths,2018,Anthrax
Krabi,0,Total,Deaths,2018,Anthrax
Nakhon Si Thammarat,0,Total,Deaths,2018,Anthrax
Phangnga,0,Total,Deaths,2018,Anthrax
Phuket,0,Total,Deaths,2018,Anthrax
Ranong,0,Total,Deaths,2018,Anthrax
Surat Thani,0,Total,Deaths,2018,Anthrax
ZONE:12,0,Total,Deaths,2018,Anthrax
Narathiwat,0,Total,Deaths,2018,Anthrax
Pattani,0,Total,Deaths,2018,Anthrax
Phatthalung,0,Total,Deaths,2018,Anthrax
Satun,0,Total,Deaths,2018,Anthrax
Songkhla,0,Total,Deaths,2018,Anthrax
Trang,0,Total,Deaths,2018,Anthrax
Yala,0,Total,Deaths,2018,Anthrax
ZONE:13,0,Total,Deaths,2018,Anthrax
Bangkok,0,Total,Deaths,2018,Anthrax
Total,0,Jan,Cases,2018,Anthrax
ZONE:01,0,Jan,Cases,2018,Anthrax
Chiang Mai,0,Jan,Cases,2018,Anthrax
Chiang Rai,0,Jan,Cases,2018,Anthrax
Lampang,0,Jan,Cases,2018,Anthrax
Lamphun,0,Jan,Cases,2018,Anthrax
Mae Hong Son,0,Jan,Cases,2018,Anthrax
Nan,0,Jan,Cases,2018,Anthrax
Phayao,0,Jan,Cases,2018,Anthrax
Phrae,0,Jan,Cases,2018,Anthrax
ZONE:02,0,Jan,Cases,2018,Anthrax
Phetchabun,0,Jan,Cases,2018,Anthrax
Phitsanulok,0,Jan,Cases,2018,Anthrax
Sukhothai,0,Jan,Cases,2018,Anthrax
Tak,0,Jan,Cases,2018,Anthrax
Uttaradit,0,Jan,Cases,2018,Anthrax
ZONE:03,0,Jan,Cases,2018,Anthrax
Chai Nat,0,Jan,Cases,2018,Anthrax
Kamphaeng Phet,0,Jan,Cases,2018,Anthrax
Nakhon Sawan,0,Jan,Cases,2018,Anthrax
Phichit,0,Jan,Cases,2018,Anthrax
Uthai Thani,0,Jan,Cases,2018,Anthrax
ZONE:04,0,Jan,Cases,2018,Anthrax
Ang Thong,0,Jan,Cases,2018,Anthrax
Lop Buri,0,Jan,Cases,2018,Anthrax
Nakhon Nayok,0,Jan,Cases,2018,Anthrax
Nonthaburi,0,Jan,Cases,2018,Anthrax
P.Nakhon S.Ayutthaya,0,Jan,Cases,2018,Anthrax
Pathum Thani,0,Jan,Cases,2018,Anthrax
Saraburi,0,Jan,Cases,2018,Anthrax
Sing Buri,0,Jan,Cases,2018,Anthrax
Reported cases  and deaths by Province and by Month  Thailand 2561  (2018),45,Jan,Cases,2018,Anthrax
ZONE:05,0,Jan,Cases,2018,Anthrax
Kanchanaburi,0,Jan,Cases,2018,Anthrax
Nakhon Pathom,0,Jan,Cases,2018,Anthrax
Phetchaburi,0,Jan,Cases,2018,Anthrax
Prachuap Khiri Khan,0,Jan,Cases,2018,Anthrax
Ratchaburi,0,Jan,Cases,2018,Anthrax
Samut Sakhon,0,Jan,Cases,2018,Anthrax
Samut Songkhram,0,Jan,Cases,2018,Anthrax
Suphan Buri,0,Jan,Cases,2018,Anthrax
ZONE:06,0,Jan,Cases,2018,Anthrax
Chachoengsao,0,Jan,Cases,2018,Anthrax
Chanthaburi,0,Jan,Cases,2018,Anthrax
Chon Buri,0,Jan,Cases,2018,Anthrax
Prachin Buri,0,Jan,Cases,2018,Anthrax
Rayong,0,Jan,Cases,2018,Anthrax
Sa Kaeo,0,Jan,Cases,2018,Anthrax
Samut Prakan,0,Jan,Cases,2018,Anthrax
Trat,0,Jan,Cases,2018,Anthrax
ZONE:07,0,Jan,Cases,2018,Anthrax
Kalasin,0,Jan,Cases,2018,Anthrax
Khon Kaen,0,Jan,Cases,2018,Anthrax
Maha Sarakham,0,Jan,Cases,2018,Anthrax
Roi Et,0,Jan,Cases,2018,Anthrax
ZONE:08,0,Jan,Cases,2018,Anthrax
Bungkan,0,Jan,Cases,2018,Anthrax
Loei,0,Jan,Cases,2018,Anthrax
Nakhon Phanom,0,Jan,Cases,2018,Anthrax
Nong Bua Lam Phu,0,Jan,Cases,2018,Anthrax
Nong Khai,0,Jan,Cases,2018,Anthrax
Sakon Nakhon,0,Jan,Cases,2018,Anthrax
Udon Thani,0,Jan,Cases,2018,Anthrax
ZONE:09,0,Jan,Cases,2018,Anthrax
Buri Ram,0,Jan,Cases,2018,Anthrax
Chaiyaphum,0,Jan,Cases,2018,Anthrax
Nakhon Ratchasima,0,Jan,Cases,2018,Anthrax
Surin,0,Jan,Cases,2018,Anthrax
Reported cases  and deaths by Province and by Month  Thailand 2561  (2018),45,Jan,Cases,2018,Anthrax
ZONE:10,0,Jan,Cases,2018,Anthrax
Amnat Charoen,0,Jan,Cases,2018,Anthrax
Mukdahan,0,Jan,Cases,2018,Anthrax
Si Sa Ket,0,Jan,Cases,2018,Anthrax
Ubon Ratchathani,0,Jan,Cases,2018,Anthrax
Yasothon,0,Jan,Cases,2018,Anthrax
ZONE:11,0,Jan,Cases,2018,Anthrax
Chumphon,0,Jan,Cases,2018,Anthrax
Krabi,0,Jan,Cases,2018,Anthrax
Nakhon Si Thammarat,0,Jan,Cases,2018,Anthrax
Phangnga,0,Jan,Cases,2018,Anthrax
Phuket,0,Jan,Cases,2018,Anthrax
Ranong,0,Jan,Cases,2018,Anthrax
Surat Thani,0,Jan,Cases,2018,Anthrax
ZONE:12,0,Jan,Cases,2018,Anthrax
Narathiwat,0,Jan,Cases,2018,Anthrax
Pattani,0,Jan,Cases,2018,Anthrax
Phatthalung,0,Jan,Cases,2018,Anthrax
Satun,0,Jan,Cases,2018,Anthrax
Songkhla,0,Jan,Cases,2018,Anthrax
Trang,0,Jan,Cases,2018,Anthrax
Yala,0,Jan,Cases,2018,Anthrax
ZONE:13,0,Jan,Cases,2018,Anthrax
Bangkok,0,Jan,Cases,2018,Anthrax
Total,0,Jan,Deaths,2018,Anthrax
ZONE:01,0,Jan,Deaths,2018,Anthrax
Chiang Mai,0,Jan,Deaths,2018,Anthrax
Chiang Rai,0,Jan,Deaths,2018,Anthrax
Lampang,0,Jan,Deaths,2018,Anthrax
Lamphun,0,Jan,Deaths,2018,Anthrax
Mae Hong Son,0,Jan,Deaths,2018,Anthrax
Nan,0,Jan,Deaths,2018,Anthrax
Phayao,0,Jan,Deaths,2018,Anthrax
Phrae,0,Jan,Deaths,2018,Anthrax
ZONE:02,0,Jan,Deaths,2018,Anthrax
Phetchabun,0,Jan,Deaths,2018,Anthrax
Phitsanulok,0,Jan,Deaths,2018,Anthrax
Sukhothai,0,Jan,Deaths,2018,Anthrax
Tak,0,Jan,Deaths,2018,Anthrax
Uttaradit,0,Jan,Deaths,2018,Anthrax
ZONE:03,0,Jan,Deaths,2018,Anthrax
Chai Nat,0,Jan,Deaths,2018,Anthrax
Kamphaeng Phet,0,Jan,Deaths,2018,Anthrax
Nakhon Sawan,0,Jan,Deaths,2018,Anthrax
Phichit,0,Jan,Deaths,2018,Anthrax
Uthai Thani,0,Jan,Deaths,2018,Anthrax
ZONE:04,0,Jan,Deaths,2018,Anthrax
Ang Thong,0,Jan,Deaths,2018,Anthrax
Lop Buri,0,Jan,Deaths,2018,Anthrax
Nakhon Nayok,0,Jan,Deaths,2018,Anthrax
Nonthaburi,0,Jan,Deaths,2018,Anthrax
P.Nakhon S.Ayutthaya,0,Jan,Deaths,2018,Anthrax
Pathum Thani,0,Jan,Deaths,2018,Anthrax
Saraburi,0,Jan,Deaths,2018,Anthrax
Sing Buri,0,Jan,Deaths,2018,Anthrax
ZONE:05,0,Jan,Deaths,2018,Anthrax
Kanchanaburi,0,Jan,Deaths,2018,Anthrax
Nakhon Pathom,0,Jan,Deaths,2018,Anthrax
Phetchaburi,0,Jan,Deaths,2018,Anthrax
Prachuap Khiri Khan,0,Jan,Deaths,2018,Anthrax
Ratchaburi,0,Jan,Deaths,2018,Anthrax
Samut Sakhon,0,Jan,Deaths,2018,Anthrax
Samut Songkhram,0,Jan,Deaths,2018,Anthrax
Suphan Buri,0,Jan,Deaths,2018,Anthrax
ZONE:06,0,Jan,Deaths,2018,Anthrax
Chachoengsao,0,Jan,Deaths,2018,Anthrax
Chanthaburi,0,Jan,Deaths,2018,Anthrax
Chon Buri,0,Jan,Deaths,2018,Anthrax
Prachin Buri,0,Jan,Deaths,2018,Anthrax
Rayong,0,Jan,Deaths,2018,Anthrax
Sa Kaeo,0,Jan,Deaths,2018,Anthrax
Samut Prakan,0,Jan,Deaths,2018,Anthrax
Trat,0,Jan,Deaths,2018,Anthrax
ZONE:07,0,Jan,Deaths,2018,Anthrax
Kalasin,0,Jan,Deaths,2018,Anthrax
Khon Kaen,0,Jan,Deaths,2018,Anthrax
Maha Sarakham,0,Jan,Deaths,2018,Anthrax
Roi Et,0,Jan,Deaths,2018,Anthrax
ZONE:08,0,Jan,Deaths,2018,Anthrax
Bungkan,0,Jan,Deaths,2018,Anthrax
Loei,0,Jan,Deaths,2018,Anthrax
Nakhon Phanom,0,Jan,Deaths,2018,Anthrax
Nong Bua Lam Phu,0,Jan,Deaths,2018,Anthrax
Nong Khai,0,Jan,Deaths,2018,Anthrax
Sakon Nakhon,0,Jan,Deaths,2018,Anthrax
Udon Thani,0,Jan,Deaths,2018,Anthrax
ZONE:09,0,Jan,Deaths,2018,Anthrax
Buri Ram,0,Jan,Deaths,2018,Anthrax
Chaiyaphum,0,Jan,Deaths,2018,Anthrax
Nakhon Ratchasima,0,Jan,Deaths,2018,Anthrax
Surin,0,Jan,Deaths,2018,Anthrax
ZONE:10,0,Jan,Deaths,2018,Anthrax
Amnat Charoen,0,Jan,Deaths,2018,Anthrax
Mukdahan,0,Jan,Deaths,2018,Anthrax
Si Sa Ket,0,Jan,Deaths,2018,Anthrax
Ubon Ratchathani,0,Jan,Deaths,2018,Anthrax
Yasothon,0,Jan,Deaths,2018,Anthrax
ZONE:11,0,Jan,Deaths,2018,Anthrax
Chumphon,0,Jan,Deaths,2018,Anthrax
Krabi,0,Jan,Deaths,2018,Anthrax
Nakhon Si Thammarat,0,Jan,Deaths,2018,Anthrax
Phangnga,0,Jan,Deaths,2018,Anthrax
Phuket,0,Jan,Deaths,2018,Anthrax
Ranong,0,Jan,Deaths,2018,Anthrax
Surat Thani,0,Jan,Deaths,2018,Anthrax
ZONE:12,0,Jan,Deaths,2018,Anthrax
Narathiwat,0,Jan,Deaths,2018,Anthrax
Pattani,0,Jan,Deaths,2018,Anthrax
Phatthalung,0,Jan,Deaths,2018,Anthrax
Satun,0,Jan,Deaths,2018,Anthrax
Songkhla,0,Jan,Deaths,2018,Anthrax
Trang,0,Jan,Deaths,2018,Anthrax
Yala,0,Jan,Deaths,2018,Anthrax
ZONE:13,0,Jan,Deaths,2018,Anthrax
Bangkok,0,Jan,Deaths,2018,Anthrax
Total,0,Feb,Cases,2018,Anthrax
ZONE:01,0,Feb,Cases,2018,Anthrax
Chiang Mai,0,Feb,Cases,2018,Anthrax
Chiang Rai,0,Feb,Cases,2018,Anthrax
Lampang,0,Feb,Cases,2018,Anthrax
Lamphun,0,Feb,Cases,2018,Anthrax
Mae Hong Son,0,Feb,Cases,2018,Anthrax
Nan,0,Feb,Cases,2018,Anthrax
Phayao,0,Feb,Cases,2018,Anthrax
Phrae,0,Feb,Cases,2018,Anthrax
ZONE:02,0,Feb,Cases,2018,Anthrax
Phetchabun,0,Feb,Cases,2018,Anthrax
Phitsanulok,0,Feb,Cases,2018,Anthrax
Sukhothai,0,Feb,Cases,2018,Anthrax
Tak,0,Feb,Cases,2018,Anthrax
Uttaradit,0,Feb,Cases,2018,Anthrax
ZONE:03,0,Feb,Cases,2018,Anthrax
Chai Nat,0,Feb,Cases,2018,Anthrax
Kamphaeng Phet,0,Feb,Cases,2018,Anthrax
Nakhon Sawan,0,Feb,Cases,2018,Anthrax
Phichit,0,Feb,Cases,2018,Anthrax
Uthai Thani,0,Feb,Cases,2018,Anthrax
ZONE:04,0,Feb,Cases,2018,Anthrax
Ang Thong,0,Feb,Cases,2018,Anthrax
Lop Buri,0,Feb,Cases,2018,Anthrax
Nakhon Nayok,0,Feb,Cases,2018,Anthrax
Nonthaburi,0,Feb,Cases,2018,Anthrax
P.Nakhon S.Ayutthaya,0,Feb,Cases,2018,Anthrax
Pathum Thani,0,Feb,Cases,2018,Anthrax
Saraburi,0,Feb,Cases,2018,Anthrax
Sing Buri,0,Feb,Cases,2018,Anthrax
ZONE:05,0,Feb,Cases,2018,Anthrax
Kanchanaburi,0,Feb,Cases,2018,Anthrax
Nakhon Pathom,0,Feb,Cases,2018,Anthrax
Phetchaburi,0,Feb,Cases,2018,Anthrax
Prachuap Khiri Khan,0,Feb,Cases,2018,Anthrax
Ratchaburi,0,Feb,Cases,2018,Anthrax
Samut Sakhon,0,Feb,Cases,2018,Anthrax
Samut Songkhram,0,Feb,Cases,2018,Anthrax
Suphan Buri,0,Feb,Cases,2018,Anthrax
ZONE:06,0,Feb,Cases,2018,Anthrax
Chachoengsao,0,Feb,Cases,2018,Anthrax
Chanthaburi,0,Feb,Cases,2018,Anthrax
Chon Buri,0,Feb,Cases,2018,Anthrax
Prachin Buri,0,Feb,Cases,2018,Anthrax
Rayong,0,Feb,Cases,2018,Anthrax
Sa Kaeo,0,Feb,Cases,2018,Anthrax
Samut Prakan,0,Feb,Cases,2018,Anthrax
Trat,0,Feb,Cases,2018,Anthrax
ZONE:07,0,Feb,Cases,2018,Anthrax
Kalasin,0,Feb,Cases,2018,Anthrax
Khon Kaen,0,Feb,Cases,2018,Anthrax
Maha Sarakham,0,Feb,Cases,2018,Anthrax
Roi Et,0,Feb,Cases,2018,Anthrax
ZONE:08,0,Feb,Cases,2018,Anthrax
Bungkan,0,Feb,Cases,2018,Anthrax
Loei,0,Feb,Cases,2018,Anthrax
Nakhon Phanom,0,Feb,Cases,2018,Anthrax
Nong Bua Lam Phu,0,Feb,Cases,2018,Anthrax
Nong Khai,0,Feb,Cases,2018,Anthrax
Sakon Nakhon,0,Feb,Cases,2018,Anthrax
Udon Thani,0,Feb,Cases,2018,Anthrax
ZONE:09,0,Feb,Cases,2018,Anthrax
Buri Ram,0,Feb,Cases,2018,Anthrax
Chaiyaphum,0,Feb,Cases,2018,Anthrax
Nakhon Ratchasima,0,Feb,Cases,2018,Anthrax
Surin,0,Feb,Cases,2018,Anthrax
ZONE:10,0,Feb,Cases,2018,Anthrax
Amnat Charoen,0,Feb,Cases,2018,Anthrax
Mukdahan,0,Feb,Cases,2018,Anthrax
Si Sa Ket,0,Feb,Cases,2018,Anthrax
Ubon Ratchathani,0,Feb,Cases,2018,Anthrax
Yasothon,0,Feb,Cases,2018,Anthrax
ZONE:11,0,Feb,Cases,2018,Anthrax
Chumphon,0,Feb,Cases,2018,Anthrax
Krabi,0,Feb,Cases,2018,Anthrax
Nakhon Si Thammarat,0,Feb,Cases,2018,Anthrax
Phangnga,0,Feb,Cases,2018,Anthrax
Phuket,0,Feb,Cases,2018,Anthrax
Ranong,0,Feb,Cases,2018,Anthrax
Surat Thani,0,Feb,Cases,2018,Anthrax
ZONE:12,0,Feb,Cases,2018,Anthrax
Narathiwat,0,Feb,Cases,2018,Anthrax
Pattani,0,Feb,Cases,2018,Anthrax
Phatthalung,0,Feb,Cases,2018,Anthrax
Satun,0,Feb,Cases,2018,Anthrax
Songkhla,0,Feb,Cases,2018,Anthrax
Trang,0,Feb,Cases,2018,Anthrax
Yala,0,Feb,Cases,2018,Anthrax
ZONE:13,0,Feb,Cases,2018,Anthrax
Bangkok,0,Feb,Cases,2018,Anthrax
Total,0,Feb,Deaths,2018,Anthrax
ZONE:01,0,Feb,Deaths,2018,Anthrax
Chiang Mai,0,Feb,Deaths,2018,Anthrax
Chiang Rai,0,Feb,Deaths,2018,Anthrax
Lampang,0,Feb,Deaths,2018,Anthrax
Lamphun,0,Feb,Deaths,2018,Anthrax
Mae Hong Son,0,Feb,Deaths,2018,Anthrax
Nan,0,Feb,Deaths,2018,Anthrax
Phayao,0,Feb,Deaths,2018,Anthrax
Phrae,0,Feb,Deaths,2018,Anthrax
ZONE:02,0,Feb,Deaths,2018,Anthrax
Phetchabun,0,Feb,Deaths,2018,Anthrax
Phitsanulok,0,Feb,Deaths,2018,Anthrax
Sukhothai,0,Feb,Deaths,2018,Anthrax
Tak,0,Feb,Deaths,2018,Anthrax
Uttaradit,0,Feb,Deaths,2018,Anthrax
ZONE:03,0,Feb,Deaths,2018,Anthrax
Chai Nat,0,Feb,Deaths,2018,Anthrax
Kamphaeng Phet,0,Feb,Deaths,2018,Anthrax
Nakhon Sawan,0,Feb,Deaths,2018,Anthrax
Phichit,0,Feb,Deaths,2018,Anthrax
Uthai Thani,0,Feb,Deaths,2018,Anthrax
ZONE:04,0,Feb,Deaths,2018,Anthrax
Ang Thong,0,Feb,Deaths,2018,Anthrax
Lop Buri,0,Feb,Deaths,2018,Anthrax
Nakhon Nayok,0,Feb,Deaths,2018,Anthrax
Nonthaburi,0,Feb,Deaths,2018,Anthrax
P.Nakhon S.Ayutthaya,0,Feb,Deaths,2018,Anthrax
Pathum Thani,0,Feb,Deaths,2018,Anthrax
Saraburi,0,Feb,Deaths,2018,Anthrax
Sing Buri,0,Feb,Deaths,2018,Anthrax
ZONE:05,0,Feb,Deaths,2018,Anthrax
Kanchanaburi,0,Feb,Deaths,2018,Anthrax
Nakhon Pathom,0,Feb,Deaths,2018,Anthrax
Phetchaburi,0,Feb,Deaths,2018,Anthrax
Prachuap Khiri Khan,0,Feb,Deaths,2018,Anthrax
Ratchaburi,0,Feb,Deaths,2018,Anthrax
Samut Sakhon,0,Feb,Deaths,2018,Anthrax
Samut Songkhram,0,Feb,Deaths,2018,Anthrax
Suphan Buri,0,Feb,Deaths,2018,Anthrax
ZONE:06,0,Feb,Deaths,2018,Anthrax
Chachoengsao,0,Feb,Deaths,2018,Anthrax
Chanthaburi,0,Feb,Deaths,2018,Anthrax
Chon Buri,0,Feb,Deaths,2018,Anthrax
Prachin Buri,0,Feb,Deaths,2018,Anthrax
Rayong,0,Feb,Deaths,2018,Anthrax
Sa Kaeo,0,Feb,Deaths,2018,Anthrax
Samut Prakan,0,Feb,Deaths,2018,Anthrax
Trat,0,Feb,Deaths,2018,Anthrax
ZONE:07,0,Feb,Deaths,2018,Anthrax
Kalasin,0,Feb,Deaths,2018,Anthrax
Khon Kaen,0,Feb,Deaths,2018,Anthrax
Maha Sarakham,0,Feb,Deaths,2018,Anthrax
Roi Et,0,Feb,Deaths,2018,Anthrax
ZONE:08,0,Feb,Deaths,2018,Anthrax
Bungkan,0,Feb,Deaths,2018,Anthrax
Loei,0,Feb,Deaths,2018,Anthrax
Nakhon Phanom,0,Feb,Deaths,2018,Anthrax
Nong Bua Lam Phu,0,Feb,Deaths,2018,Anthrax
Nong Khai,0,Feb,Deaths,2018,Anthrax
Sakon Nakhon,0,Feb,Deaths,2018,Anthrax
Udon Thani,0,Feb,Deaths,2018,Anthrax
ZONE:09,0,Feb,Deaths,2018,Anthrax
Buri Ram,0,Feb,Deaths,2018,Anthrax
Chaiyaphum,0,Feb,Deaths,2018,Anthrax
Nakhon Ratchasima,0,Feb,Deaths,2018,Anthrax
Surin,0,Feb,Deaths,2018,Anthrax
