สัปดาห์-value,สัปดาห์-alias,จังหวัด-value,จังหวัด-alias,AGG(ข้อมูล)-alias
40,40,%all%,%all%,0
40,40,เพชรบูรณ์,เพชรบูรณ์,0
38,38,%all%,%all%,0
38,38,กรุงเทพมหานคร,กรุงเทพมหานคร,0
16,16,%all%,%all%,0
16,16,นนทบุรี,นนทบุรี,0
16,16,ตราด,ตราด,0
11,11,%all%,%all%,0
11,11,ศรีสะเกษ,ศรีสะเกษ,0
11,11,น่าน,น่าน,0
7,7,%all%,%all%,0
7,7,ปทุมธานี,ปทุมธานี,0
3,3,%all%,%all%,0
3,3,แม่ฮ่องสอน,แม่ฮ่องสอน,0
%all%,%all%,%all%,%all%,0
%all%,%all%,แม่ฮ่องสอน,แม่ฮ่องสอน,0
%all%,%all%,เพชรบูรณ์,เพชรบูรณ์,0
%all%,%all%,ศรีสะเกษ,ศรีสะเกษ,0
%all%,%all%,ปทุมธานี,ปทุมธานี,0
%all%,%all%,น่าน,น่าน,0
%all%,%all%,นนทบุรี,นนทบุรี,0
%all%,%all%,ตราด,ตราด,0
%all%,%all%,กรุงเทพมหานคร,กรุงเทพมหานคร,0
