สัปดาห์-value,สัปดาห์-alias,จังหวัด-value,จังหวัด-alias,AGG(ข้อมูล)-alias
51,51,%all%,%all%,0
51,51,บุรีรัมย์,บุรีรัมย์,0
50,50,%all%,%all%,0
50,50,อุบลราชธานี,อุบลราชธานี,0
50,50,บุรีรัมย์,บุรีรัมย์,0
49,49,%all%,%all%,0
49,49,บึงกาฬ,บึงกาฬ,0
48,48,%all%,%all%,0
48,48,อำนาจเจริญ,อำนาจเจริญ,0
48,48,สงขลา,สงขลา,0
47,47,%all%,%all%,0
47,47,สุราษฎร์ธานี,สุราษฎร์ธานี,0
46,46,%all%,%all%,0
46,46,พังงา,พังงา,0
46,46,ปราจีนบุรี,ปราจีนบุรี,0
45,45,%all%,%all%,0
45,45,อุบลราชธานี,อุบลราชธานี,0
45,45,ปราจีนบุรี,ปราจีนบุรี,0
44,44,%all%,%all%,0
44,44,สงขลา,สงขลา,0
43,43,%all%,%all%,0
43,43,อุบลราชธานี,อุบลราชธานี,0
43,43,สุรินทร์,สุรินทร์,0
43,43,ยโสธร,ยโสธร,0
43,43,ชัยภูมิ,ชัยภูมิ,0
42,42,%all%,%all%,0
42,42,เลย,เลย,0
42,42,อุบลราชธานี,อุบลราชธานี,0
42,42,นครสวรรค์,นครสวรรค์,0
41,41,%all%,%all%,0
41,41,เลย,เลย,0
41,41,อุบลราชธานี,อุบลราชธานี,0
41,41,สงขลา,สงขลา,0
41,41,ยโสธร,ยโสธร,0
41,41,ตาก,ตาก,0
40,40,%all%,%all%,0
40,40,ร้อยเอ็ด,ร้อยเอ็ด,0
40,40,ราชบุรี,ราชบุรี,0
40,40,ยโสธร,ยโสธร,0
40,40,กาญจนบุรี,กาญจนบุรี,0
39,39,%all%,%all%,0
39,39,อุบลราชธานี,อุบลราชธานี,0
39,39,สกลนคร,สกลนคร,0
39,39,ศรีสะเกษ,ศรีสะเกษ,0
39,39,ลพบุรี,ลพบุรี,0
39,39,ร้อยเอ็ด,ร้อยเอ็ด,0
38,38,%all%,%all%,0
38,38,อุบลราชธานี,อุบลราชธานี,0
38,38,สุรินทร์,สุรินทร์,0
38,38,สิงห์บุรี,สิงห์บุรี,0
38,38,สกลนคร,สกลนคร,0
38,38,ศรีสะเกษ,ศรีสะเกษ,0
38,38,ลำพูน,ลำพูน,0
38,38,ชัยภูมิ,ชัยภูมิ,0
38,38,กาญจนบุรี,กาญจนบุรี,0
37,37,%all%,%all%,0
37,37,อุบลราชธานี,อุบลราชธานี,0
37,37,สุรินทร์,สุรินทร์,0
37,37,สุราษฎร์ธานี,สุราษฎร์ธานี,0
37,37,ศรีสะเกษ,ศรีสะเกษ,0
37,37,บุรีรัมย์,บุรีรัมย์,0
36,36,%all%,%all%,0
36,36,อุบลราชธานี,อุบลราชธานี,0
36,36,อำนาจเจริญ,อำนาจเจริญ,0
36,36,ศรีสะเกษ,ศรีสะเกษ,0
